amt,fytd,comp_per_pfy,fy,month,rec,outlay,source_func_parent
3009.0,19946.0,20471.0,2017,4,True,False,Customs Duties
12045.0,77351.0,98995.0,2017,4,True,False,Miscellaneous Receipts
455605.0,1928742.0,1914651.0,2017,4,True,False,Total
40373.0,341237.0,348381.0,2017,4,False,True,National Defense
4188.0,29898.0,25342.0,2017,4,False,True,International Affairs
2238.0,17225.0,17320.0,2017,4,False,True,"General Science, Space, and Technology"
24.0,2518.0,1780.0,2017,4,False,True,Energy
1922.0,20279.0,21157.0,2017,4,False,True,Natural Resources and Environment
20.0,22207.0,20901.0,2017,4,False,True,Agriculture
-787.0,-23761.0,-24014.0,2017,4,False,True,Commerce and Housing Credit
5986.0,48952.0,48539.0,2017,4,False,True,Transportation
1543.0,14476.0,11369.0,2017,4,False,True,Community and Regional Development
7356.0,58569.0,61666.0,2017,4,False,True,"Education, Training, Employment, and Social Services"
39612.0,306201.0,291484.0,2017,4,False,True,Health
22368.0,316140.0,348709.0,2017,4,False,True,Medicare
35956.0,320735.0,338648.0,2017,4,False,True,Income Security
78634.0,544654.0,528642.0,2017,4,False,True,Social Security
7035.0,93287.0,103570.0,2017,4,False,True,Veterans Benefits and Services
4239.0,34107.0,32761.0,2017,4,False,True,Administration of Justice
943.0,9837.0,6115.0,2017,4,False,True,General Government
27440.0,172830.0,148472.0,2017,4,False,True,Net Interest
-5914.0,-56222.0,-63287.0,2017,4,False,True,Undistributed Offsetting Receipts
273177.0,2273169.0,2267556.0,2017,4,False,True,Total
-182428.0,0.0,0.0,2017,4,False,False,Deficit
0.0,344427.0,0.0,2017,4,False,False,Deficit
266172.0,940840.0,929638.0,2016,4,True,False,Individual Income Taxes
35667.0,157574.0,175345.0,2016,4,True,False,Corporation Income Taxes
109529.0,614211.0,596620.0,2016,4,True,False,Social Insurance and Retirement Receipts
5426.0,21705.0,26471.0,2016,4,True,False,Social Insurance and Retirement Receipts
306.0,2243.0,2105.0,2016,4,True,False,Social Insurance and Retirement Receipts
5987.0,45239.0,45584.0,2016,4,True,False,Excise Taxes
3148.0,13372.0,12156.0,2016,4,True,False,Estate and Gift Taxes
2798.0,20471.0,20845.0,2016,4,True,False,Customs Duties
9400.0,98995.0,82838.0,2016,4,True,False,Miscellaneous Receipts
438432.0,1914651.0,1891601.0,2016,4,True,False,Total
49325.0,348381.0,346830.0,2016,4,False,True,National Defense
3169.0,25342.0,30690.0,2016,4,False,True,International Affairs
2617.0,17320.0,16433.0,2016,4,False,True,"General Science, Space, and Technology"
174.0,1780.0,4222.0,2016,4,False,True,Energy
2733.0,21157.0,18571.0,2016,4,False,True,Natural Resources and Environment
46.0,20901.0,19584.0,2016,4,False,True,Agriculture
-10073.0,-22334.0,-16570.0,2016,4,False,True,Commerce and Housing Credit
6369.0,48539.0,46839.0,2016,4,False,True,Transportation
1640.0,11369.0,12808.0,2016,4,False,True,Community and Regional Development
7697.0,61666.0,60193.0,2016,4,False,True,"Education, Training, Employment, and Social Services"
40566.0,291484.0,271616.0,2016,4,False,True,Health
68384.0,348709.0,313250.0,2016,4,False,True,Medicare
51919.0,338648.0,331934.0,2016,4,False,True,Income Security
76382.0,528642.0,510577.0,2016,4,False,True,Social Security
20050.0,103570.0,92139.0,2016,4,False,True,Veterans Benefits and Services
4578.0,32761.0,30883.0,2016,4,False,True,Administration of Justice
-1876.0,6121.0,7419.0,2016,4,False,True,General Government
22234.0,148472.0,131950.0,2016,4,False,True,Net Interest
-13952.0,-63287.0,-54998.0,2016,4,False,True,Undistributed Offsetting Receipts
331980.0,2269242.0,2174372.0,2016,4,False,True,Total
-106452.0,0.0,0.0,2016,4,False,False,Deficit
0.0,354591.0,0.0,2016,4,False,False,Deficit
84072.0,695391.0,674668.0,2017,3,True,False,Individual Income Taxes
12879.0,100234.0,121907.0,2017,3,True,False,Corporation Income Taxes
95316.0,531003.0,504682.0,2017,3,True,False,Social Insurance and Retirement Receipts
388.0,14407.0,16280.0,2017,3,True,False,Social Insurance and Retirement Receipts
342.0,2081.0,1938.0,2017,3,True,False,Social Insurance and Retirement Receipts
7633.0,37488.0,39252.0,2017,3,True,False,Excise Taxes
1976.0,10290.0,10224.0,2017,3,True,False,Estate andGift Taxes
2667.0,16936.0,17674.0,2017,3,True,False,Customs Duties
11310.0,65306.0,89596.0,2017,3,True,False,Miscellaneous Receipts
216584.0,1473137.0,1476218.0,2017,3,True,False,Total
57692.0,300864.0,299056.0,2017,3,False,True,National Defense
4363.0,25710.0,22174.0,2017,3,False,True,International Affairs
2568.0,14987.0,14704.0,2017,3,False,True,"General Science, Space, and Technology"
886.0,2494.0,1605.0,2017,3,False,True,Energy
2220.0,18358.0,18424.0,2017,3,False,True,Natural Resources and Environment
145.0,22187.0,20855.0,2017,3,False,True,Agriculture
-14068.0,-22975.0,-13941.0,2017,3,False,True,Commerce and Housing Credit
7821.0,42967.0,42170.0,2017,3,False,True,Transportation
1883.0,12933.0,9729.0,2017,3,False,True,Community and Regional Development
10573.0,51213.0,53970.0,2017,3,False,True,"Education, Training, Employment, and Social Services"
46508.0,266589.0,250918.0,2017,3,False,True,Health
75345.0,293773.0,280325.0,2017,3,False,True,Medicare
65373.0,284780.0,286729.0,2017,3,False,True,Income Security
78523.0,466019.0,452261.0,2017,3,False,True,Social Security
20679.0,86252.0,83520.0,2017,3,False,True,Veterans Benefits and Services
5758.0,29867.0,28183.0,2017,3,False,True,Administration of Justice
2902.0,8894.0,7995.0,2017,3,False,True,General Government
29871.0,145389.0,126239.0,2017,3,False,True,Net Interest
-6227.0,-50308.0,-49335.0,2017,3,False,True,Undistributed Offsetting Receipts
392816.0,1999991.0,1935579.0,2017,3,False,True,Total
176232.0,0.0,0.0,2017,3,False,False,Deficit
0.0,526854.0,0.0,2017,3,False,False,Deficit
77144.0,674668.0,641434.0,2016,3,True,False,Individual Income Taxes
33271.0,121907.0,132114.0,2016,3,True,False,Corporation Income Taxes
93938.0,504682.0,489887.0,2016,3,True,False,Social Insurance and Retirement Receipts
467.0,16280.0,16975.0,2016,3,True,False,Social Insurance and Retirement Receipts
333.0,1938.0,1804.0,2016,3,True,False,Social Insurance and Retirement Receipts
6600.0,39252.0,39412.0,2016,3,True,False,Excise Taxes
1601.0,10224.0,8911.0,2016,3,True,False,Estate andGift Taxes
2873.0,17674.0,17416.0,2016,3,True,False,Customs Duties
11622.0,89596.0,71847.0,2016,3,True,False,Miscellaneous Receipts
227848.0,1476218.0,1419800.0,2016,3,True,False,Total
54413.0,299056.0,298675.0,2016,3,False,True,National Defense
3685.0,22174.0,28453.0,2016,3,False,True,International Affairs
2375.0,14704.0,14190.0,2016,3,False,True,"General Science, Space, and Technology"
489.0,1605.0,3515.0,2016,3,False,True,Energy
3327.0,18424.0,16171.0,2016,3,False,True,Natural Resources and Environment
447.0,20855.0,19022.0,2016,3,False,True,Agriculture
-11205.0,-12261.0,-18651.0,2016,3,False,True,Commerce and Housing Credit
7184.0,42170.0,40852.0,2016,3,False,True,Transportation
1486.0,9729.0,11535.0,2016,3,False,True,Community and Regional Development
9068.0,53970.0,51704.0,2016,3,False,True,"Education, Training, Employment, and Social Services"
48800.0,250918.0,232556.0,2016,3,False,True,Health
47889.0,280325.0,268535.0,2016,3,False,True,Medicare
53228.0,286729.0,287027.0,2016,3,False,True,Income Security
75698.0,452261.0,436477.0,2016,3,False,True,Social Security
14233.0,83520.0,78719.0,2016,3,False,True,Veterans Benefits and Services
4928.0,28183.0,26702.0,2016,3,False,True,Administration of Justice
2145.0,7998.0,5979.0,2016,3,False,True,General Government
23884.0,126239.0,106829.0,2016,3,False,True,Net Interest
-6185.0,-49335.0,-49010.0,2016,3,False,True,Undistributed Offsetting Receipts
335891.0,1937262.0,1859280.0,2016,3,False,True,Total
108043.0,0.0,0.0,2016,3,False,False,Deficit
0.0,461044.0,0.0,2016,3,False,False,Deficit
61251.0,611318.0,597524.0,2017,2,True,False,Individual Income Taxes
2478.0,87355.0,88636.0,2017,2,True,False,Corporation Income Taxes
86404.0,435687.0,410744.0,2017,2,True,False,Social Insurance and Retirement Receipts
2833.0,14020.0,15812.0,2017,2,True,False,Social Insurance and Retirement Receipts
323.0,1738.0,1605.0,2017,2,True,False,Social Insurance and Retirement Receipts
5362.0,29854.0,32652.0,2017,2,True,False,Excise Taxes
1082.0,8315.0,8623.0,2017,2,True,False,Estate and Gift Taxes
2490.0,14269.0,14800.0,2017,2,True,False,Customs Duties
9491.0,53997.0,77974.0,2017,2,True,False,Miscellaneous Receipts
171713.0,1256553.0,1248371.0,2017,2,True,False,Total
45891.0,243172.0,244643.0,2017,2,False,True,National Defense
4327.0,21347.0,18488.0,2017,2,False,True,International Affairs
2296.0,12418.0,12328.0,2017,2,False,True,"General Science, Space, and Technology"
160.0,1608.0,1116.0,2017,2,False,True,Energy
2815.0,16138.0,15097.0,2017,2,False,True,Natural Resources and Environment
612.0,22042.0,20408.0,2017,2,False,True,Agriculture
-588.0,-10545.0,-2736.0,2017,2,False,True,Commerce and Housing Credit
6082.0,35146.0,34985.0,2017,2,False,True,Transportation
1734.0,11050.0,8244.0,2017,2,False,True,Community and Regional Development
11642.0,40639.0,44901.0,2017,2,False,True,"Education, Training, Employment, and Social Services"
43785.0,220081.0,202118.0,2017,2,False,True,Health
45668.0,218428.0,232437.0,2017,2,False,True,Medicare
86301.0,219406.0,233501.0,2017,2,False,True,Income Security
77768.0,387497.0,376563.0,2017,2,False,True,Social Security
14328.0,65573.0,69287.0,2017,2,False,True,Veterans Benefits and Services
4063.0,24109.0,23255.0,2017,2,False,True,Administration of Justice
1776.0,5992.0,5850.0,2017,2,False,True,General Government
21176.0,115518.0,102355.0,2017,2,False,True,Net Interest
-6079.0,-44081.0,-43150.0,2017,2,False,True,Undistributed Offsetting Receipts
363757.0,1605537.0,1599689.0,2017,2,False,True,Total
192044.0,0.0,0.0,2017,2,False,False,Deficit
0.0,348984.0,0.0,2017,2,False,False,Deficit
64732.0,597524.0,555461.0,2016,2,True,False,Individual Income Taxes
-3457.0,88636.0,101634.0,2016,2,True,False,Corporation Income Taxes
78850.0,410744.0,393090.0,2016,2,True,False,Social Insurance and Retirement Receipts
6269.0,15812.0,16521.0,2016,2,True,False,Social Insurance and Retirement Receipts
329.0,1605.0,1476.0,2016,2,True,False,Social Insurance and Retirement Receipts
6661.0,32652.0,32853.0,2016,2,True,False,Excise Taxes
1320.0,8623.0,7268.0,2016,2,True,False,Estate and Gift Taxes
2540.0,14800.0,14789.0,2016,2,True,False,Customs Duties
11902.0,77974.0,62521.0,2016,2,True,False,Miscellaneous Receipts
169147.0,1248371.0,1185613.0,2016,2,True,False,Total
44310.0,244643.0,249454.0,2016,2,False,True,National Defense
3441.0,18488.0,23681.0,2016,2,False,True,International Affairs
2412.0,12328.0,11770.0,2016,2,False,True,"General Science, Space, and Technology"
-174.0,1116.0,2783.0,2016,2,False,True,Energy
3123.0,15096.0,12916.0,2016,2,False,True,Natural Resources and Environment
1317.0,20408.0,17780.0,2016,2,False,True,Agriculture
973.0,-1057.0,-11691.0,2016,2,False,True,Commerce and Housing Credit
6927.0,34985.0,33908.0,2016,2,False,True,Transportation
1819.0,8244.0,9500.0,2016,2,False,True,Community and Regional Development
13322.0,44901.0,41741.0,2016,2,False,True,"Education, Training, Employment, and Social Services"
39897.0,202118.0,190020.0,2016,2,False,True,Health
45399.0,232437.0,242958.0,2016,2,False,True,Medicare
91822.0,233507.0,239908.0,2016,2,False,True,Income Security
75699.0,376563.0,362596.0,2016,2,False,True,Social Security
13835.0,69287.0,71010.0,2016,2,False,True,Veterans Benefits and Services
5738.0,23255.0,20982.0,2016,2,False,True,Administration of Justice
-502.0,5850.0,4346.0,2016,2,False,True,General Government
18824.0,102355.0,91096.0,2016,2,False,True,Net Interest
-6421.0,-43150.0,-42585.0,2016,2,False,True,Undistributed Offsetting Receipts
361761.0,1601375.0,1572175.0,2016,2,False,True,Total
192614.0,0.0,0.0,2016,2,False,False,Deficit
0.0,353004.0,0.0,2016,2,False,False,Deficit
197231.0,550068.0,532792.0,2017,1,True,False,Individual Income Taxes
9146.0,84877.0,92093.0,2017,1,True,False,Corporation Income Taxes
104695.0,349283.0,331894.0,2017,1,True,False,Social Insurance and Retirement Receipts
4689.0,11187.0,9543.0,2017,1,True,False,Social Insurance and Retirement Receipts
370.0,1416.0,1276.0,2017,1,True,False,Social Insurance and Retirement Receipts
5116.0,24493.0,25991.0,2017,1,True,False,Excise Taxes
2427.0,7233.0,7303.0,2017,1,True,False,Estate andGift Taxes
2967.0,11779.0,12260.0,2017,1,True,False,CustomsDuties
17428.0,44505.0,66071.0,2017,1,True,False,Miscellaneous Receipts
344069.0,1084840.0,1079224.0,2017,1,True,False,Total
40315.0,197281.0,200333.0,2017,1,False,True,National Defense
4748.0,17020.0,15047.0,2017,1,False,True,International Affairs
2089.0,10123.0,9916.0,2017,1,False,True,"General Science, Space, and Technology"
410.0,1448.0,1290.0,2017,1,False,True,Energy
3462.0,13323.0,11973.0,2017,1,False,True,Natural Resources and Environment
1239.0,21430.0,19090.0,2017,1,False,True,Agriculture
784.0,-9957.0,-2030.0,2017,1,False,True,Commerce and Housing Credit
6168.0,29063.0,28058.0,2017,1,False,True,Transportation
2387.0,9316.0,6425.0,2017,1,False,True,Community and Regional Development
10617.0,28997.0,31580.0,2017,1,False,True,"Education, Training, Employment, and Social Services"
42903.0,176296.0,162221.0,2017,1,False,True,Health
45687.0,172760.0,187038.0,2017,1,False,True,Medicare
27056.0,133105.0,141686.0,2017,1,False,True,Income Security
78281.0,309728.0,300864.0,2017,1,False,True,Social Security
7410.0,51245.0,55452.0,2017,1,False,True,Veterans Benefits and Services
5840.0,20046.0,17518.0,2017,1,False,True,Administration of Justice
-1639.0,4216.0,6349.0,2017,1,False,True,General Government
21692.0,94342.0,83531.0,2017,1,False,True,Net Interest
-6637.0,-38002.0,-36729.0,2017,1,False,True,Undistributed Offsetting Receipts
292812.0,1241780.0,1239612.0,2017,1,False,True,Total
-51257.0,0.0,0.0,2017,1,False,False,Deficit
0.0,156940.0,0.0,2017,1,False,False,Deficit
